CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TotalQuantity,Cluster_2,Cluster_3,Cluster_4,Cluster,Hierarchical_2,Hierarchical_3,Hierarchical_4,DBSCAN_Cluster,Anomaly
15092.0,215,2,457.81,17.608076923076922,23,135,1,2,3,3,0,1,1,0,1
15093.0,18,6,4597.02,42.565000000000005,52,3760,0,0,2,2,1,0,0,0,1
15095.0,104,4,1370.6,29.161702127659574,30,1079,0,1,0,0,1,0,3,0,1
15096.0,43,1,219.39,19.94454545454545,11,120,1,2,3,3,0,1,1,0,1
15097.0,4,1,248.08,9.9232,25,170,1,1,0,0,0,1,1,0,1
15098.0,182,3,39916.5,13305.5,1,121,1,2,1,1,1,0,0,-1,-1
15099.0,84,1,410.48,17.84695652173913,23,343,1,1,3,3,0,2,2,0,1
15100.0,334,3,876.0,292.0,1,80,1,2,1,1,0,1,1,-1,-1
15101.0,9,2,317.53,39.69125,8,241,1,2,1,1,0,1,1,0,1
15103.0,31,2,703.36,20.096,35,329,1,1,0,0,0,2,2,0,1
15104.0,197,2,993.54,14.828955223880596,66,635,1,1,0,0,0,2,2,0,1
15105.0,18,7,2298.93,22.76168316831683,90,1211,0,0,2,2,1,0,3,0,1
15106.0,18,5,1422.52,14.2252,90,1181,0,0,0,0,1,0,3,0,1
15107.0,311,6,319.5,19.96875,12,169,1,2,3,3,0,1,1,-1,1
15108.0,142,4,1300.25,21.67083333333333,50,499,0,1,0,0,1,0,3,0,1
15109.0,246,1,484.95,17.319642857142856,28,131,1,2,3,3,0,1,1,0,1
15110.0,24,4,996.1,28.46,17,246,1,1,0,0,1,0,0,0,1
15111.0,29,3,1567.48,18.660476190476192,70,710,0,1,0,0,1,0,3,0,1
15113.0,10,3,3509.43,36.179690721649486,77,2344,0,0,2,2,1,0,0,0,1
15114.0,30,10,2760.56,14.012994923857867,136,3096,0,0,2,2,1,0,3,0,1
15115.0,18,1,340.11,16.195714285714285,21,157,1,1,3,3,0,1,1,0,1
15116.0,18,4,1352.75,30.06111111111111,37,648,0,1,0,0,1,0,3,0,1
15117.0,15,5,1551.78,19.64278481012658,63,1948,0,0,2,2,1,0,3,0,1
15118.0,134,1,244.8,244.8,1,1440,1,2,1,1,1,0,0,-1,-1
15119.0,246,1,266.4,19.02857142857143,14,88,1,2,3,3,0,1,1,0,1
15120.0,134,1,358.82,17.086666666666666,21,296,1,2,3,3,0,2,2,0,1
15121.0,50,2,457.72,16.34714285714286,28,199,1,1,0,0,0,2,2,0,1
15122.0,114,3,1633.78,19.924146341463413,65,800,0,1,0,0,1,0,3,0,1
15123.0,7,2,2199.31,20.74820754716981,93,1195,0,0,0,0,1,0,3,0,1
15124.0,23,2,184.19,12.279333333333334,14,233,1,1,3,3,0,1,1,0,1
15125.0,25,15,11528.48,90.77543307086614,102,6193,0,0,2,2,1,0,0,-1,1
15127.0,66,1,406.53,25.408125,16,251,1,2,3,3,0,2,2,0,1
15128.0,60,4,1471.0,14.42156862745098,74,1343,0,1,0,0,1,0,3,0,1
15129.0,50,11,3447.4,41.04047619047619,54,1794,0,0,2,2,1,0,0,0,1
15130.0,170,1,330.11,15.005,22,197,1,2,3,3,0,1,1,0,1
15132.0,18,5,977.93,18.80634615384616,49,679,0,1,0,0,1,0,3,0,1
15133.0,128,3,982.42,33.87655172413793,27,680,1,1,0,0,0,2,2,0,1
15134.0,15,8,1387.99,19.01356164383561,44,887,0,0,2,2,1,0,3,0,1
15135.0,239,1,139.05,15.45,9,43,1,2,3,3,0,1,1,0,1
15136.0,3,4,1286.7,18.92205882352941,61,776,0,0,0,0,1,0,3,0,1
15139.0,240,2,178.96,13.766153846153848,13,208,1,2,3,3,0,1,1,0,1
15140.0,52,7,2354.25,29.428125,74,1572,0,0,2,2,1,0,0,0,1
15142.0,46,1,498.74,19.18230769230769,26,365,1,1,0,0,0,2,2,0,1
15143.0,226,1,259.45,18.53214285714285,14,150,1,2,3,3,0,1,1,0,1
15144.0,8,17,6580.44,30.324608294930872,132,3050,0,0,2,2,1,0,0,0,1
15145.0,4,4,1194.73,17.83179104477612,54,756,0,0,0,0,1,0,3,0,1
15146.0,165,2,1327.16,14.584175824175825,90,1473,0,1,0,0,1,0,3,0,1
15147.0,240,1,623.5,22.267857142857142,28,366,1,2,3,3,0,2,2,0,1
15148.0,11,1,301.29,15.0645,20,187,1,1,3,3,0,1,1,0,1
15149.0,134,1,520.8000000000001,22.643478260869568,23,128,1,2,3,3,0,1,1,0,1
15150.0,17,10,5291.33,15.517096774193549,282,3642,0,0,2,2,1,0,3,0,1
15152.0,10,13,4745.69,17.511771217712177,196,2704,0,0,2,2,1,0,3,0,1
15153.0,31,1,329.25,14.965909090909092,22,198,1,1,3,3,0,2,2,0,1
15154.0,75,1,254.28,3.581408450704225,66,89,1,1,3,3,0,2,2,0,1
15156.0,1,3,961.49,17.481636363636365,51,597,0,1,0,0,1,0,3,0,1
15157.0,4,3,1936.07,15.48856,125,2392,0,0,2,2,1,0,3,0,1
15158.0,45,1,401.4,57.34285714285715,7,198,1,2,1,1,0,1,1,0,1
15159.0,2,30,18641.01,26.254943661971836,363,11441,0,0,2,2,1,0,0,-1,-1
15160.0,357,1,158.16,39.54,4,84,1,2,3,3,0,1,1,0,1
15163.0,18,2,304.47,10.49896551724138,29,186,1,1,0,0,0,2,2,0,1
15164.0,69,3,824.58,8.164158415841584,79,351,1,1,0,0,0,2,2,0,1
15165.0,373,1,487.75,18.064814814814813,27,160,1,2,3,3,0,1,1,0,1
15167.0,321,1,158.8,4.071794871794872,39,65,1,2,3,3,0,1,1,0,1
15168.0,26,1,106.56,21.312,5,52,1,2,3,3,0,1,1,0,1
15171.0,331,1,1289.5,257.9,5,290,1,2,1,1,1,0,0,-1,1
15172.0,9,5,1624.05,14.764090909090909,106,1611,0,0,2,2,1,0,3,0,1
15174.0,323,1,135.75,12.340909090909092,11,145,1,2,3,3,0,1,1,0,1
15175.0,72,1,224.14,9.745217391304347,23,454,1,1,3,3,0,2,2,0,1
15178.0,260,1,40.5,13.5,3,30,1,2,3,3,0,1,1,0,1
15179.0,18,5,2206.95,23.73064516129032,91,1938,0,0,2,2,1,0,3,0,1
15180.0,367,1,87.5,14.583333333333334,6,36,1,2,3,3,0,1,1,0,1
15181.0,66,3,689.4799999999999,43.0925,11,544,1,1,1,1,0,1,1,0,1
15182.0,154,2,622.85,21.477586206896557,24,253,1,1,3,3,0,1,1,0,1
15184.0,29,2,402.2,6.487096774193549,59,199,1,1,0,0,0,2,2,0,1
15185.0,70,1,310.62,14.791428571428572,21,666,1,1,3,3,0,2,2,0,1
15186.0,14,2,411.41,21.653157894736843,17,215,1,1,0,0,0,2,2,0,1
15187.0,2,16,4777.18,52.49648351648352,61,1887,0,0,2,2,1,0,0,0,1
15189.0,1,41,16225.39,76.53485849056604,80,6149,0,0,2,2,1,0,0,-1,-1
15192.0,120,3,1044.32,20.47686274509804,36,918,1,1,0,0,1,0,3,0,1
15193.0,61,1,499.32,26.28,19,144,1,2,3,3,0,1,1,0,1
15194.0,3,15,7616.53,24.569451612903222,209,5703,0,0,2,2,1,0,0,0,1
15195.0,3,1,3861.0,3861.0,1,1404,1,2,1,1,1,0,0,-1,-1
15197.0,11,3,1079.61,33.737812500000004,30,469,0,1,0,0,0,2,2,0,1
15198.0,92,2,193.64,19.364,10,120,1,2,3,3,0,1,1,0,1
15199.0,59,4,1268.7,97.5923076923077,5,396,1,2,1,1,1,0,0,-1,1
15201.0,87,5,1236.54,17.92086956521739,35,1210,0,1,0,0,1,0,3,0,1
15203.0,26,6,1827.8,12.871830985915492,82,1753,0,0,2,2,1,0,3,0,1
15204.0,357,1,316.58,35.175555555555555,9,258,1,2,3,3,0,1,1,0,1
15205.0,85,2,653.24,17.655135135135136,37,378,1,1,0,0,0,2,2,0,1
15206.0,10,4,420.3,46.7,3,162,1,2,1,1,1,0,0,-1,1
15208.0,1,5,870.12,20.717142857142857,25,316,0,1,0,0,1,0,3,0,1
15210.0,225,1,331.18,16.559,20,228,1,2,3,3,0,1,1,0,1
15211.0,60,2,894.4100000000001,17.20019230769231,52,240,1,1,0,0,0,2,2,0,1
15212.0,241,1,101.8,20.36,5,36,1,2,3,3,0,1,1,0,1
15213.0,319,2,328.35,13.68125,22,272,1,2,3,3,0,1,1,0,1
15214.0,2,8,1661.44,15.104,109,1254,0,0,2,2,1,0,3,0,1
15215.0,47,3,734.94,20.998285714285718,33,225,1,1,0,0,0,2,2,0,1
15216.0,88,1,96.6,48.3,2,28,1,2,3,3,0,1,1,1,1
15218.0,11,11,5756.89,34.680060240963854,77,3329,0,0,2,2,1,0,0,0,1
15219.0,176,1,305.75,33.97222222222222,9,45,1,2,3,3,0,1,1,0,1
15220.0,52,6,1778.96,15.204786324786324,110,1393,0,0,0,0,1,0,3,0,1
15221.0,366,1,403.25,80.65,5,43,1,2,1,1,0,1,1,0,1
15222.0,319,1,585.0,117.0,5,440,1,2,1,1,1,0,0,-1,1
15223.0,226,2,755.75,37.7875,14,213,1,2,3,3,0,1,1,0,1
15224.0,358,2,322.08,23.005714285714284,13,152,1,2,3,3,0,1,1,0,1
15225.0,234,1,409.4,17.8,23,226,1,2,3,3,0,1,1,0,1
15226.0,311,1,154.41,19.30125,8,71,1,2,3,3,0,1,1,0,1
15227.0,37,5,1219.4,21.024137931034485,43,750,0,1,0,0,1,0,3,0,1
15228.0,66,4,3386.71,27.09368,110,2255,0,0,2,2,1,0,3,0,1
15230.0,239,2,429.6,18.678260869565214,23,351,1,2,3,3,0,1,1,0,1
15232.0,113,2,612.06,19.74387096774193,26,686,1,1,0,0,0,2,2,0,1
15234.0,277,1,197.0,14.071428571428571,14,196,1,2,3,3,0,1,1,0,1
15235.0,218,12,2247.51,15.716853146853149,132,1324,0,0,2,2,1,0,3,-1,1
15236.0,299,1,321.05,21.40333333333333,15,269,1,2,3,3,0,1,1,0,1
15237.0,2,4,1412.32,14.265858585858584,94,1071,0,0,2,2,1,0,3,0,1
15238.0,29,3,1071.99,21.4398,49,692,0,1,0,0,1,0,3,0,1
15239.0,10,2,780.59,15.930408163265309,48,594,0,1,0,0,1,0,3,0,1
15240.0,45,5,1706.57,21.879102564102563,58,1369,0,0,0,0,1,0,3,0,1
15241.0,67,8,1756.44,15.967636363636364,82,1818,0,0,2,2,1,0,3,0,1
15243.0,74,1,316.68,14.394545454545456,22,185,1,2,3,3,0,2,2,0,1
15244.0,65,2,631.57,18.57558823529412,31,405,1,1,0,0,0,2,2,0,1
15245.0,134,3,2515.84,28.267865168539327,55,1784,0,1,0,0,1,0,3,0,1
15246.0,238,2,514.15,15.58030303030303,32,247,1,1,3,3,0,2,2,0,1
15247.0,122,1,356.0,59.333333333333336,6,160,1,2,1,1,0,1,1,0,1
15249.0,32,13,6688.46,19.109885714285717,211,3577,0,0,2,2,1,0,3,0,1
15251.0,9,11,10484.99,94.45936936936936,97,6171,0,0,2,2,1,0,0,-1,1
15252.0,36,2,740.78,16.83590909090909,44,522,1,1,0,0,0,2,2,0,1
15253.0,16,5,918.2,17.32452830188679,52,866,0,1,0,0,1,0,3,0,1
15254.0,127,1,300.36,16.686666666666667,18,275,1,2,3,3,0,2,2,0,1
15255.0,67,1,890.85,18.95425531914894,47,489,1,1,0,0,0,2,2,0,1
15256.0,149,1,98.45,16.408333333333335,6,55,1,2,3,3,0,1,1,0,1
15257.0,283,1,317.15,45.30714285714286,7,46,1,2,3,3,0,1,1,0,1
15258.0,169,2,623.16,18.328235294117647,32,142,1,1,3,3,0,1,1,0,1
15260.0,100,7,1810.77,23.516493506493507,62,885,0,0,0,0,1,0,3,0,1
15261.0,135,1,254.82,13.41157894736842,19,270,1,2,3,3,0,1,1,0,1
15262.0,324,1,178.95000000000002,17.895000000000003,10,73,1,2,3,3,0,1,1,0,1
15263.0,107,1,156.51,13.0425,12,89,1,2,3,3,0,1,1,0,1
15264.0,64,1,393.74,17.11913043478261,23,265,1,1,3,3,0,2,2,0,1
15265.0,151,2,1506.12,18.36731707317073,76,612,1,1,0,0,1,0,3,0,1
15266.0,338,1,119.3,19.883333333333333,6,18,1,2,3,3,0,1,1,0,1
15267.0,22,5,1717.36,156.12363636363636,8,944,0,0,1,1,1,0,0,-1,1
15269.0,24,1,408.8,204.4,2,26,1,2,1,1,0,1,1,-1,-1
15270.0,16,7,2379.49,58.03634146341463,22,1521,0,0,2,2,1,0,0,-1,1
15271.0,7,15,2493.34,9.444469696969698,184,1251,0,0,2,2,1,0,3,0,1
15272.0,57,2,721.94,11.45936507936508,63,310,1,1,0,0,0,2,2,0,1
15274.0,4,2,716.57,15.24617021276596,44,619,0,1,0,0,1,0,3,0,1
15275.0,38,1,615.14,15.003414634146342,41,498,1,1,0,0,0,2,2,0,1
15276.0,66,1,128.63,2.6251020408163264,49,61,1,1,3,3,0,1,1,0,1
15277.0,47,1,255.9,21.325,12,205,1,2,3,3,0,1,1,0,1
15279.0,355,1,290.51,15.29,19,189,1,2,3,3,0,1,1,0,1
15280.0,172,1,113.12,7.07,16,154,1,2,3,3,0,1,1,0,1
15281.0,59,9,2332.15,16.778057553956835,121,1211,0,0,2,2,1,0,3,0,1
15286.0,50,1,240.55,80.18333333333334,3,55,1,2,1,1,0,1,1,-1,1
15287.0,22,2,486.69,24.3345,17,433,1,1,0,0,0,2,2,0,1
15288.0,43,5,2306.52,26.210454545454542,80,775,0,0,0,0,1,0,3,0,1
15289.0,29,3,939.78,16.20310344827586,43,1008,0,1,0,0,1,0,3,0,1
15290.0,5,18,7943.22,38.93735294117647,93,4501,0,0,2,2,1,0,0,0,1
15291.0,26,15,4668.3,45.32330097087379,62,2103,0,0,2,2,1,0,0,0,1
15292.0,201,1,178.39,7.432916666666666,24,55,1,2,3,3,0,1,1,0,1
15296.0,51,6,3672.86,18.93226804123712,137,1766,0,0,2,2,1,0,3,0,1
15297.0,10,3,641.94,16.46,30,292,1,1,0,0,0,2,2,0,1
15298.0,2,12,4799.9,24.999479166666664,115,3116,0,0,2,2,1,0,3,0,1
15299.0,67,7,4507.01,643.8585714285715,7,2948,0,0,1,1,1,0,0,-1,-1
15300.0,64,1,496.44,17.73,28,292,1,1,3,3,0,2,2,0,1
15301.0,51,12,5049.95,20.867561983471077,167,2751,0,0,2,2,1,0,3,0,1
15303.0,290,1,574.02,18.516774193548382,31,248,1,2,3,3,0,1,1,0,1
15304.0,61,8,694.4000000000001,30.19130434782609,8,104,1,2,3,3,0,1,1,-1,1
15306.0,64,3,1174.35,20.247413793103448,57,810,0,1,0,0,1,0,3,0,1
15307.0,96,1,205.3,17.108333333333334,12,37,1,2,3,3,0,1,1,0,1
15308.0,274,1,310.47,16.340526315789475,19,175,1,2,3,3,0,1,1,0,1
15311.0,1,91,60632.75,25.626690617075237,567,38147,0,0,2,2,1,0,0,-1,-1
15312.0,75,4,924.85,19.677659574468084,42,516,0,1,0,0,1,0,3,0,1
15313.0,110,1,52.0,52.0,1,25,1,2,3,3,0,1,1,1,-1
15314.0,199,1,327.97,13.665416666666667,24,313,1,2,3,3,0,1,1,0,1
15315.0,64,2,570.5,15.41891891891892,35,862,1,1,0,0,0,2,2,0,1
15316.0,327,1,165.0,165.0,1,100,1,2,1,1,0,1,1,-1,1
15318.0,4,1,312.62,9.473333333333333,33,642,1,1,0,0,1,0,3,-1,1
15319.0,284,1,204.5,12.78125,16,175,1,2,3,3,0,1,1,0,1
15320.0,44,1,267.13,7.420277777777778,36,326,1,1,3,3,0,2,2,0,1
15321.0,71,3,2748.31,28.92957894736842,83,1181,0,1,0,0,1,0,3,0,1
15322.0,86,1,679.68,16.18285714285714,42,416,1,1,0,0,0,2,2,0,1
15325.0,104,1,161.74,3.3695833333333334,47,231,1,1,3,3,0,2,2,0,1
15326.0,334,1,311.71,10.748620689655173,29,386,1,2,3,3,0,1,1,0,1
15327.0,53,1,208.75,20.875,10,116,1,2,3,3,0,1,1,0,1
15329.0,39,3,1049.7,18.41578947368421,51,486,0,1,0,0,0,2,2,0,1
15330.0,32,2,714.96,54.99692307692308,10,1312,1,1,1,1,1,0,0,-1,1
15332.0,366,4,1661.06,47.45885714285714,29,652,1,1,0,0,0,2,2,-1,1
15333.0,208,1,1028.56,64.285,16,344,1,2,1,1,0,1,1,-1,1
15334.0,157,3,350.82,3.579795918367347,67,273,1,1,0,0,0,2,2,0,1
15335.0,54,1,170.22,4.863428571428571,34,79,1,2,3,3,0,1,1,0,1
15339.0,66,2,574.07,6.675232558139536,77,416,1,1,0,0,0,2,2,0,1
15341.0,81,1,2020.52,118.85411764705884,17,812,1,1,1,1,1,0,0,-1,1
15342.0,130,1,406.09,16.920416666666664,24,283,1,2,3,3,0,2,2,0,1
15343.0,87,1,364.5,17.357142857142858,21,84,1,2,3,3,0,1,1,0,1
15344.0,1,3,563.94,21.69,21,116,1,1,0,0,0,1,1,-1,1
15345.0,46,1,393.54,19.677,20,81,1,2,3,3,0,1,1,0,1
15346.0,333,1,252.42,14.848235294117648,17,144,1,2,3,3,0,1,1,0,1
15347.0,366,1,201.6,40.32000000000001,5,130,1,2,3,3,0,1,1,0,1
15348.0,72,1,158.04,17.56,9,84,1,2,3,3,0,1,1,0,1
15349.0,158,2,463.91,6.533943661971831,65,321,1,1,0,0,0,2,2,0,1
15350.0,373,1,115.65,23.130000000000003,5,51,1,2,3,3,0,1,1,0,1
15351.0,12,7,1934.66,8.83406392694064,157,742,0,0,2,2,1,0,3,0,1
15353.0,255,2,770.12,12.624918032786884,59,341,1,1,0,0,0,2,2,0,1
15355.0,29,2,277.05,19.789285714285715,9,45,1,2,3,3,0,1,1,0,1
15356.0,31,10,2718.03,5.446953907815631,215,1643,0,0,2,2,1,0,3,0,1
15358.0,5,22,8347.2,15.149183303085302,292,7050,0,0,2,2,1,0,3,0,-1
15360.0,40,1,427.93,32.917692307692306,13,223,1,2,3,3,0,1,1,0,1
15361.0,362,1,418.92,59.84571428571429,7,336,1,2,1,1,0,1,1,0,1
15363.0,373,1,326.0,20.375,16,144,1,2,3,3,0,1,1,0,1
15364.0,96,2,913.19,31.489310344827587,29,493,1,1,0,0,0,2,2,0,1
15365.0,26,7,2314.32,20.301052631578948,65,1084,0,0,2,2,1,0,3,0,1
15366.0,75,2,602.51,13.69340909090909,37,621,1,1,0,0,0,2,2,0,1
15367.0,57,4,1877.59,19.76410526315789,91,1057,0,1,0,0,1,0,3,0,1
15368.0,21,1,446.94000000000005,111.735,4,230,1,2,1,1,0,1,1,-1,1
15370.0,41,7,2386.05,25.383510638297874,65,830,0,0,2,2,1,0,3,0,1
15372.0,137,1,2007.4,74.34814814814814,27,2924,1,1,1,1,1,0,0,-1,1
15373.0,8,12,2415.91,18.302348484848483,74,500,0,0,2,2,1,0,3,0,1
15374.0,129,1,168.0,56.0,3,126,1,2,3,3,0,1,1,0,1
15376.0,40,3,1221.56,10.530689655172411,100,615,0,1,0,0,1,0,3,0,1
15379.0,169,7,3703.29,19.089123711340207,145,2305,0,0,2,2,1,0,3,0,1
15380.0,9,5,1690.2600000000002,46.95166666666668,22,376,0,0,0,0,1,0,0,0,1
15381.0,214,2,596.85,74.60625,8,171,1,2,1,1,0,1,1,-1,1
15382.0,15,6,5955.71,19.7208940397351,193,4012,0,0,2,2,1,0,3,0,1
15384.0,170,2,642.41,15.668536585365851,34,596,1,1,0,0,0,2,2,0,1
15385.0,40,1,316.88,26.406666666666663,12,161,1,2,3,3,0,1,1,0,1
15386.0,186,1,394.14,12.714193548387096,31,446,1,1,3,3,0,1,1,0,1
15388.0,270,1,140.54,14.053999999999998,10,88,1,2,3,3,0,1,1,0,1
15389.0,172,1,500.0,500.0,1,400,1,2,1,1,0,1,1,-1,-1
15392.0,5,4,1535.53,18.28011904761905,74,1277,0,0,2,2,1,0,3,0,1
15393.0,16,2,231.86,19.32166666666667,10,150,1,2,3,3,0,1,1,0,1
15394.0,10,4,2183.54,25.68870588235294,54,910,0,0,0,0,1,0,0,0,1
15395.0,326,1,107.45,15.35,7,17,1,2,3,3,0,1,1,0,1
15396.0,113,1,288.18,20.58428571428572,14,122,1,2,3,3,0,1,1,0,1
15397.0,290,1,94.0,15.666666666666666,6,20,1,2,3,3,0,1,1,0,1
15398.0,16,2,1345.53,18.43191780821918,60,769,0,1,0,0,1,0,3,0,1
15399.0,1,3,815.77,16.3154,45,611,0,1,0,0,1,0,3,0,1
15400.0,92,5,716.2,59.68333333333334,10,390,1,2,1,1,0,2,2,0,1
15402.0,149,2,626.77,14.923095238095238,35,694,1,1,0,0,0,2,2,0,1
15405.0,189,1,349.1,43.6375,8,193,1,2,3,3,0,1,1,0,1
15406.0,31,2,510.71,9.636037735849058,51,254,1,1,0,0,0,2,2,0,1
15407.0,34,4,1046.74,7.072567567567567,142,552,0,1,0,0,1,0,3,0,1
15408.0,264,1,267.18,7.858235294117647,34,106,1,2,3,3,0,1,1,0,1
15410.0,84,8,3450.84,28.285573770491805,48,1200,0,0,2,2,1,0,0,0,1
15411.0,26,4,1348.93,13.764591836734697,86,529,0,1,0,0,1,0,3,0,1
15412.0,171,1,190.53,19.053,10,108,1,2,3,3,0,1,1,0,1
15414.0,10,3,774.9000000000001,19.86923076923077,37,443,0,1,0,0,1,0,3,0,1
15415.0,313,1,559.61,11.906595744680851,46,551,1,1,0,0,0,1,1,0,1
15416.0,65,4,3984.32,20.75166666666667,165,2090,0,0,2,2,1,0,3,0,1
15417.0,85,1,508.8,18.17142857142857,28,284,1,1,3,3,0,2,2,0,1
15419.0,25,1,135.86,16.9825,8,230,1,2,3,3,0,1,1,0,1
15421.0,59,4,950.36,17.93132075471698,40,500,0,1,0,0,1,0,3,0,1
15422.0,323,2,97.7,16.283333333333335,6,38,1,2,3,3,0,1,1,0,1
15423.0,38,1,43.5,21.75,2,101,1,2,3,3,0,1,1,-1,1
15424.0,254,2,383.34,22.54941176470588,17,554,1,2,3,3,0,1,1,0,1
15426.0,19,5,1404.07,5.105709090909091,217,656,0,1,0,0,1,0,3,0,1
15427.0,33,3,1430.54,4.899109589041096,233,967,0,1,0,0,1,0,3,0,1
15428.0,15,1,93.78,15.63,6,102,1,2,3,3,0,1,1,0,1
15429.0,27,2,397.35,4.845731707317073,77,380,1,1,0,0,0,2,2,0,1
15432.0,23,1,171.19,17.119,10,65,1,2,3,3,0,1,1,0,1
15433.0,214,2,533.3,13.00731707317073,40,534,1,1,0,0,0,2,2,0,1
15434.0,8,5,1041.48,18.936,40,647,0,1,0,0,1,0,3,0,1
15435.0,22,1,149.29,5.147931034482759,29,54,1,2,3,3,0,2,2,0,1
15436.0,12,3,1067.75,3.669243986254296,243,574,0,1,0,0,1,0,3,0,1
15437.0,262,1,200.16,4.448,44,79,1,2,3,3,0,1,1,0,1
15438.0,131,1,156.57999999999998,6.263199999999999,25,59,1,2,3,3,0,1,1,0,1
15440.0,55,3,383.68,6.188387096774194,50,197,1,1,0,0,0,2,2,0,1
15442.0,249,1,594.0,297.0,2,120,1,2,1,1,0,1,1,-1,1
15443.0,2,7,3213.59,8.638682795698925,237,1639,0,0,2,2,1,0,3,0,1
15444.0,9,2,1411.21,6.594439252336449,191,759,0,1,0,0,0,2,2,0,1
15445.0,264,1,113.5,22.7,5,58,1,2,3,3,0,1,1,0,1
15447.0,331,1,155.17,17.24111111111111,9,85,1,2,3,3,0,1,1,0,1
15448.0,313,1,494.64,17.665714285714284,28,232,1,2,3,3,0,1,1,0,1
15449.0,26,3,974.52,16.242,47,812,0,1,0,0,1,0,3,0,1
15450.0,30,1,429.84,14.328,30,376,1,1,0,0,0,2,2,0,1
15452.0,30,3,528.48,9.437142857142858,47,280,1,1,0,0,0,2,2,0,1
15453.0,2,7,1371.77,4.91673835125448,169,837,0,0,2,2,1,0,3,0,1
15454.0,362,1,179.1,7.164,23,86,1,2,3,3,0,1,1,0,1
15456.0,283,3,434.59,7.492931034482759,48,633,1,1,0,0,0,2,2,0,1
15457.0,262,1,237.07,4.087413793103448,56,132,1,1,3,3,0,1,1,0,1
15458.0,25,1,161.64,23.09142857142857,7,156,1,2,3,3,0,1,1,0,1
15460.0,354,1,214.26,3.826071428571428,53,107,1,2,3,3,0,1,1,0,1
15462.0,94,3,234.6,21.327272727272728,9,172,1,2,3,3,0,1,1,0,1
15463.0,29,1,126.14,18.02,7,106,1,2,3,3,0,1,1,0,1
15464.0,338,1,1044.65,6.739677419354839,155,348,1,1,0,0,0,2,2,-1,1
15465.0,20,18,7354.62,75.82082474226804,43,1257,0,0,2,2,1,0,0,-1,1
15466.0,85,1,334.53,5.868947368421052,56,246,1,1,3,3,0,2,2,0,1
15467.0,9,3,524.88,10.093846153846156,41,310,0,1,0,0,0,2,2,0,1
15468.0,51,2,467.51,19.47958333333333,24,155,1,1,3,3,0,2,2,0,1
15469.0,50,2,538.55,22.43958333333333,24,153,1,1,3,3,0,2,2,0,1
15471.0,2,1,454.48,6.225753424657534,67,256,1,1,0,0,1,0,3,-1,1
15472.0,113,1,371.56,4.888947368421053,76,251,1,1,0,0,0,2,2,0,1
15473.0,14,7,1771.2,161.01818181818183,4,672,0,0,1,1,1,0,0,-1,1
15475.0,77,1,454.11,15.658965517241375,29,319,1,1,3,3,0,2,2,0,1
15478.0,40,2,1399.92,31.81636363636364,34,575,1,1,0,0,0,2,2,0,1
15480.0,116,1,905.5,20.122222222222224,45,303,1,1,0,0,0,2,2,0,1
15482.0,16,12,10879.76,112.16247422680412,46,5004,0,0,2,2,1,0,0,-1,1
15483.0,161,4,225.26,2.681666666666666,74,291,1,1,0,0,0,2,2,0,1
15484.0,1,4,3590.41,19.200053475935828,135,3150,0,0,2,2,1,0,3,-1,1
15485.0,30,3,2564.5,30.17058823529412,59,1281,0,0,0,0,1,0,3,0,1
15488.0,93,1,91.32,45.66,2,73,1,2,3,3,0,1,1,0,1
15489.0,23,3,1134.28,22.6856,47,608,0,1,0,0,1,0,3,0,1
15491.0,95,6,3100.09,20.130454545454548,108,1646,0,0,2,2,1,0,3,0,1
15492.0,28,2,659.4599999999999,18.84171428571428,32,483,1,1,0,0,0,2,2,0,1
15493.0,33,5,1953.41,6.759204152249136,177,551,0,1,0,0,1,0,3,0,1
15494.0,21,2,1280.58,10.49655737704918,120,1139,0,1,0,0,1,0,3,0,1
15497.0,18,2,1262.2,84.14666666666668,13,624,1,1,1,1,1,0,0,-1,1
15498.0,3,27,13316.4,26.00859375,360,6105,0,0,2,2,1,0,0,0,-1
15500.0,8,4,1131.56,16.640588235294118,64,572,0,1,0,0,1,0,3,0,1
15502.0,16,12,10384.93,48.75553990610329,164,4236,0,0,2,2,1,0,0,-1,1
15503.0,363,1,141.04,2.1369696969696967,66,70,1,2,3,3,0,1,1,0,1
15504.0,81,1,52.83,4.063846153846153,13,33,1,2,3,3,0,1,1,-1,1
15505.0,53,5,3610.96,37.22639175257732,90,2390,0,0,2,2,1,0,3,0,1
15506.0,23,3,972.08,6.03776397515528,121,842,0,1,0,0,1,0,3,0,1
15507.0,172,1,475.86,10.574666666666667,41,160,1,1,3,3,0,2,2,0,1
15508.0,189,6,1000.27,10.8725,78,440,0,1,0,0,1,0,3,0,1
15510.0,331,1,250.0,250.0,1,2,1,2,1,1,0,1,1,-1,-1
15511.0,12,5,900.53,5.699556962025317,117,269,0,1,0,0,0,2,2,0,1
15512.0,156,2,121.0,17.285714285714285,7,68,1,2,3,3,0,1,1,0,1
15513.0,33,19,14758.22,47.91629870129871,183,5709,0,0,2,2,1,0,3,-1,1
15514.0,12,11,4023.72,24.239277108433736,96,2098,0,0,2,2,1,0,3,0,1
15516.0,45,3,62.43,4.162,15,27,1,2,3,3,0,1,1,-1,1
15517.0,233,1,267.03,9.89,27,293,1,2,3,3,0,1,1,0,1
